date,phu_name,phu_num,outbreak_group,number_ongoing_outbreaks
2020-12-03,PEEL REGION,2253,3 Education,57
2020-12-03,PEEL REGION,2253,2 Congregate Living,21
2020-12-03,PEEL REGION,2253,1 Congregate Care,32
2020-12-03,PETERBOROUGH COUNTY-CITY,2255,1 Congregate Care,1
2020-12-03,RENFREW COUNTY AND DISTRICT,2257,4 Workplace,1
2020-12-03,RENFREW COUNTY AND DISTRICT,2257,1 Congregate Care,1
2020-12-03,SIMCOE MUSKOKA DISTRICT,2260,6 Other/Unknown,2
2020-12-03,SIMCOE MUSKOKA DISTRICT,2260,5 Recreational,2
2020-12-03,SIMCOE MUSKOKA DISTRICT,2260,4 Workplace,3
2020-12-03,SIMCOE MUSKOKA DISTRICT,2260,3 Education,5
2020-12-03,SIMCOE MUSKOKA DISTRICT,2260,2 Congregate Living,3
2020-12-03,SIMCOE MUSKOKA DISTRICT,2260,1 Congregate Care,1
2020-12-03,SUDBURY AND DISTRICT,2261,5 Recreational,1
2020-12-03,SUDBURY AND DISTRICT,2261,3 Education,1
2020-12-03,SUDBURY AND DISTRICT,2261,1 Congregate Care,2
2020-12-03,THUNDER BAY DISTRICT,2262,5 Recreational,1
2020-12-03,THUNDER BAY DISTRICT,2262,4 Workplace,2
2020-12-03,THUNDER BAY DISTRICT,2262,2 Congregate Living,1
2020-12-03,THUNDER BAY DISTRICT,2262,1 Congregate Care,2
2020-12-03,TORONTO,3895,6 Other/Unknown,5
2020-12-03,TORONTO,3895,5 Recreational,4
2020-12-03,TORONTO,3895,4 Workplace,27
2020-12-03,TORONTO,3895,3 Education,34
2020-12-03,TORONTO,3895,2 Congregate Living,22
2020-12-03,TORONTO,3895,1 Congregate Care,57
2020-12-03,WATERLOO REGION,2265,6 Other/Unknown,2
2020-12-03,WATERLOO REGION,2265,5 Recreational,6
2020-12-03,WATERLOO REGION,2265,4 Workplace,10
2020-12-03,WATERLOO REGION,2265,3 Education,6
2020-12-03,WATERLOO REGION,2265,2 Congregate Living,1
2020-12-03,WATERLOO REGION,2265,1 Congregate Care,4
2020-12-03,WELLINGTON-DUFFERIN-GUELPH,2266,6 Other/Unknown,1
2020-12-03,WELLINGTON-DUFFERIN-GUELPH,2266,5 Recreational,2
2020-12-03,WELLINGTON-DUFFERIN-GUELPH,2266,4 Workplace,9
2020-12-03,WELLINGTON-DUFFERIN-GUELPH,2266,3 Education,3
2020-12-03,WELLINGTON-DUFFERIN-GUELPH,2266,2 Congregate Living,1
2020-12-03,WELLINGTON-DUFFERIN-GUELPH,2266,1 Congregate Care,6
2020-12-03,WINDSOR-ESSEX COUNTY,2268,6 Other/Unknown,1
2020-12-03,WINDSOR-ESSEX COUNTY,2268,5 Recreational,2
2020-12-03,WINDSOR-ESSEX COUNTY,2268,4 Workplace,7
2020-12-03,WINDSOR-ESSEX COUNTY,2268,3 Education,2
2020-12-03,WINDSOR-ESSEX COUNTY,2268,2 Congregate Living,4
2020-12-03,WINDSOR-ESSEX COUNTY,2268,1 Congregate Care,11
2020-12-03,YORK REGION,2270,5 Recreational,9
2020-12-03,YORK REGION,2270,4 Workplace,32
2020-12-03,YORK REGION,2270,3 Education,24
2020-12-03,YORK REGION,2270,2 Congregate Living,3
2020-12-03,YORK REGION,2270,1 Congregate Care,18
2020-12-04,BRANT COUNTY,2227,2 Congregate Living,1
2020-12-04,BRANT COUNTY,2227,5 Recreational,2
2020-12-04,BRANT COUNTY,2227,4 Workplace,3
2020-12-04,BRANT COUNTY,2227,1 Congregate Care,1
2020-12-04,CHATHAM-KENT,2240,3 Education,1
2020-12-04,CHATHAM-KENT,2240,5 Recreational,1
2020-12-04,CHATHAM-KENT,2240,1 Congregate Care,1
2020-12-04,CHATHAM-KENT,2240,4 Workplace,1
2020-12-04,CITY OF HAMILTON,2237,4 Workplace,7
2020-12-04,CITY OF HAMILTON,2237,5 Recreational,1
2020-12-04,CITY OF HAMILTON,2237,2 Congregate Living,3
2020-12-04,CITY OF HAMILTON,2237,1 Congregate Care,9
2020-12-04,CITY OF HAMILTON,2237,3 Education,3
2020-12-04,CITY OF OTTAWA,2251,5 Recreational,2
2020-12-04,CITY OF OTTAWA,2251,1 Congregate Care,21
2020-12-04,CITY OF OTTAWA,2251,4 Workplace,3
2020-12-04,CITY OF OTTAWA,2251,2 Congregate Living,2
2020-12-04,CITY OF OTTAWA,2251,3 Education,10
2020-12-04,CITY OF OTTAWA,2251,6 Other/Unknown,1
2020-12-04,DURHAM REGION,2230,2 Congregate Living,2
2020-12-04,DURHAM REGION,2230,3 Education,9
2020-12-04,DURHAM REGION,2230,1 Congregate Care,6
2020-12-04,DURHAM REGION,2230,5 Recreational,1
2020-12-04,DURHAM REGION,2230,4 Workplace,9
2020-12-04,EASTERN ONTARIO,2258,1 Congregate Care,2
2020-12-04,EASTERN ONTARIO,2258,3 Education,5
2020-12-04,GREY BRUCE,2233,1 Congregate Care,3
2020-12-04,HALDIMAND-NORFOLK,2234,4 Workplace,3
2020-12-04,HALDIMAND-NORFOLK,2234,1 Congregate Care,1
2020-12-04,"HALIBURTON, KAWARTHA, PINE RIDGE",2235,3 Education,1
2020-12-04,"HALIBURTON, KAWARTHA, PINE RIDGE",2235,4 Workplace,2
2020-12-04,"HALIBURTON, KAWARTHA, PINE RIDGE",2235,5 Recreational,1
2020-12-04,"HALIBURTON, KAWARTHA, PINE RIDGE",2235,2 Congregate Living,2
2020-12-04,HALTON REGION,2236,4 Workplace,5
2020-12-04,HALTON REGION,2236,1 Congregate Care,12
2020-12-04,HALTON REGION,2236,2 Congregate Living,2
2020-12-04,HALTON REGION,2236,3 Education,4
2020-12-04,HALTON REGION,2236,5 Recreational,4
2020-12-04,HASTINGS & PRINCE EDWARD COUNTIES,2238,4 Workplace,3
2020-12-04,HURON PERTH,5183,5 Recreational,1
2020-12-04,HURON PERTH,5183,1 Congregate Care,5
2020-12-04,HURON PERTH,5183,3 Education,2
2020-12-04,HURON PERTH,5183,4 Workplace,1
2020-12-04,"KINGSTON, FRONTENAC, LENNOX & ADDINGTON",2241,6 Other/Unknown,1
2020-12-04,"KINGSTON, FRONTENAC, LENNOX & ADDINGTON",2241,5 Recreational,1
2020-12-04,"KINGSTON, FRONTENAC, LENNOX & ADDINGTON",2241,4 Workplace,2
2020-12-04,"KINGSTON, FRONTENAC, LENNOX & ADDINGTON",2241,1 Congregate Care,1
2020-12-04,LAMBTON COUNTY,2242,5 Recreational,1
2020-12-04,"LEEDS, GRENVILLE AND LANARK DISTRICT",2243,4 Workplace,1
2020-12-04,"LEEDS, GRENVILLE AND LANARK DISTRICT",2243,1 Congregate Care,2
2020-12-04,MIDDLESEX-LONDON,2244,6 Other/Unknown,1
2020-12-04,MIDDLESEX-LONDON,2244,5 Recreational,3
2020-12-04,MIDDLESEX-LONDON,2244,4 Workplace,5
2020-12-04,MIDDLESEX-LONDON,2244,3 Education,1
2020-12-04,MIDDLESEX-LONDON,2244,2 Congregate Living,4
2020-12-04,MIDDLESEX-LONDON,2244,1 Congregate Care,5
2020-12-04,NIAGARA REGION,2246,6 Other/Unknown,2
2020-12-04,NIAGARA REGION,2246,4 Workplace,4
2020-12-04,NIAGARA REGION,2246,3 Education,3
2020-12-04,NIAGARA REGION,2246,2 Congregate Living,2
2020-12-04,NIAGARA REGION,2246,1 Congregate Care,9
2020-12-04,NORTH BAY PARRY SOUND DISTRICT,2247,5 Recreational,1
2020-12-04,NORTHWESTERN,2249,3 Education,2
2020-12-04,NORTHWESTERN,2249,2 Congregate Living,1
2020-12-04,NORTHWESTERN,2249,1 Congregate Care,2
2020-12-04,OXFORD ELGIN-ST.THOMAS,4913,6 Other/Unknown,1
2020-12-04,OXFORD ELGIN-ST.THOMAS,4913,4 Workplace,5
2020-12-04,OXFORD ELGIN-ST.THOMAS,4913,3 Education,2
2020-12-04,OXFORD ELGIN-ST.THOMAS,4913,2 Congregate Living,1
2020-12-04,OXFORD ELGIN-ST.THOMAS,4913,1 Congregate Care,1
2020-12-04,PEEL REGION,2253,6 Other/Unknown,4
2020-12-04,PEEL REGION,2253,5 Recreational,11
2020-12-04,PEEL REGION,2253,4 Workplace,80
2020-12-04,PEEL REGION,2253,3 Education,58
2020-12-04,PEEL REGION,2253,2 Congregate Living,21
2020-12-04,PEEL REGION,2253,1 Congregate Care,34
2020-12-04,PETERBOROUGH COUNTY-CITY,2255,1 Congregate Care,1
2020-12-04,RENFREW COUNTY AND DISTRICT,2257,4 Workplace,1
2020-12-04,RENFREW COUNTY AND DISTRICT,2257,1 Congregate Care,1
2020-12-04,SIMCOE MUSKOKA DISTRICT,2260,6 Other/Unknown,2
2020-12-04,SIMCOE MUSKOKA DISTRICT,2260,5 Recreational,1
2020-12-04,SIMCOE MUSKOKA DISTRICT,2260,4 Workplace,3
2020-12-04,SIMCOE MUSKOKA DISTRICT,2260,3 Education,4
2020-12-04,SIMCOE MUSKOKA DISTRICT,2260,2 Congregate Living,4
2020-12-04,SIMCOE MUSKOKA DISTRICT,2260,1 Congregate Care,1
2020-12-04,SUDBURY AND DISTRICT,2261,5 Recreational,1
2020-12-04,SUDBURY AND DISTRICT,2261,3 Education,1
2020-12-04,SUDBURY AND DISTRICT,2261,1 Congregate Care,2
2020-12-04,THUNDER BAY DISTRICT,2262,5 Recreational,1
2020-12-04,THUNDER BAY DISTRICT,2262,4 Workplace,3
2020-12-04,THUNDER BAY DISTRICT,2262,2 Congregate Living,1
2020-12-04,THUNDER BAY DISTRICT,2262,1 Congregate Care,2
2020-12-04,TORONTO,3895,6 Other/Unknown,6
2020-12-04,TORONTO,3895,5 Recreational,5
2020-12-04,TORONTO,3895,4 Workplace,22
2020-12-04,TORONTO,3895,3 Education,35
2020-12-04,TORONTO,3895,2 Congregate Living,23
2020-12-04,TORONTO,3895,1 Congregate Care,52
2020-12-04,WATERLOO REGION,2265,6 Other/Unknown,2
2020-12-04,WATERLOO REGION,2265,5 Recreational,5
2020-12-04,WATERLOO REGION,2265,4 Workplace,10
2020-12-04,WATERLOO REGION,2265,3 Education,7
2020-12-04,WATERLOO REGION,2265,2 Congregate Living,1
2020-12-04,WATERLOO REGION,2265,1 Congregate Care,4
2020-12-04,WELLINGTON-DUFFERIN-GUELPH,2266,6 Other/Unknown,1
2020-12-04,WELLINGTON-DUFFERIN-GUELPH,2266,5 Recreational,2
2020-12-04,WELLINGTON-DUFFERIN-GUELPH,2266,4 Workplace,9
2020-12-04,WELLINGTON-DUFFERIN-GUELPH,2266,3 Education,3
2020-12-04,WELLINGTON-DUFFERIN-GUELPH,2266,2 Congregate Living,1
2020-12-04,WELLINGTON-DUFFERIN-GUELPH,2266,1 Congregate Care,6
2020-12-04,WINDSOR-ESSEX COUNTY,2268,6 Other/Unknown,1
2020-12-04,WINDSOR-ESSEX COUNTY,2268,5 Recreational,2
2020-12-04,WINDSOR-ESSEX COUNTY,2268,4 Workplace,7
2020-12-04,WINDSOR-ESSEX COUNTY,2268,3 Education,2
2020-12-04,WINDSOR-ESSEX COUNTY,2268,2 Congregate Living,3
2020-12-04,WINDSOR-ESSEX COUNTY,2268,1 Congregate Care,12
2020-12-04,YORK REGION,2270,5 Recreational,9
2020-12-04,YORK REGION,2270,4 Workplace,37
2020-12-04,YORK REGION,2270,3 Education,24
2020-12-04,YORK REGION,2270,2 Congregate Living,3
2020-12-04,YORK REGION,2270,1 Congregate Care,18
2020-12-05,BRANT COUNTY,2227,1 Congregate Care,2
2020-12-05,BRANT COUNTY,2227,2 Congregate Living,2
2020-12-05,BRANT COUNTY,2227,5 Recreational,2
2020-12-05,BRANT COUNTY,2227,4 Workplace,3
2020-12-05,CHATHAM-KENT,2240,1 Congregate Care,1
2020-12-05,CHATHAM-KENT,2240,4 Workplace,1
2020-12-05,CHATHAM-KENT,2240,3 Education,1
2020-12-05,CHATHAM-KENT,2240,5 Recreational,1
2020-12-05,CITY OF HAMILTON,2237,4 Workplace,7
2020-12-05,CITY OF HAMILTON,2237,5 Recreational,1
2020-12-05,CITY OF HAMILTON,2237,3 Education,3
2020-12-05,CITY OF HAMILTON,2237,2 Congregate Living,3
2020-12-05,CITY OF HAMILTON,2237,1 Congregate Care,8
2020-12-05,CITY OF OTTAWA,2251,3 Education,8
2020-12-05,CITY OF OTTAWA,2251,2 Congregate Living,2
2020-12-05,CITY OF OTTAWA,2251,1 Congregate Care,20
2020-12-05,CITY OF OTTAWA,2251,5 Recreational,1
2020-12-05,CITY OF OTTAWA,2251,4 Workplace,3
2020-12-05,CITY OF OTTAWA,2251,6 Other/Unknown,1
2020-12-05,DURHAM REGION,2230,1 Congregate Care,8
2020-12-05,DURHAM REGION,2230,4 Workplace,9
2020-12-05,DURHAM REGION,2230,3 Education,10
2020-12-05,DURHAM REGION,2230,5 Recreational,1
2020-12-05,DURHAM REGION,2230,2 Congregate Living,3
2020-12-05,EASTERN ONTARIO,2258,3 Education,5
2020-12-05,EASTERN ONTARIO,2258,1 Congregate Care,1
2020-12-05,GREY BRUCE,2233,1 Congregate Care,3
2020-12-05,HALDIMAND-NORFOLK,2234,1 Congregate Care,1
2020-12-05,HALDIMAND-NORFOLK,2234,4 Workplace,3
2020-12-05,"HALIBURTON, KAWARTHA, PINE RIDGE",2235,2 Congregate Living,2
2020-12-05,"HALIBURTON, KAWARTHA, PINE RIDGE",2235,3 Education,1
2020-12-05,"HALIBURTON, KAWARTHA, PINE RIDGE",2235,5 Recreational,1
2020-12-05,"HALIBURTON, KAWARTHA, PINE RIDGE",2235,4 Workplace,2
2020-12-05,HALTON REGION,2236,2 Congregate Living,2
2020-12-05,HALTON REGION,2236,1 Congregate Care,14
2020-12-05,HALTON REGION,2236,3 Education,4
2020-12-05,HALTON REGION,2236,4 Workplace,6
2020-12-05,HALTON REGION,2236,5 Recreational,4
2020-12-05,HASTINGS & PRINCE EDWARD COUNTIES,2238,4 Workplace,4
2020-12-05,HURON PERTH,5183,1 Congregate Care,3
2020-12-05,HURON PERTH,5183,3 Education,2
2020-12-05,HURON PERTH,5183,4 Workplace,1
2020-12-05,HURON PERTH,5183,5 Recreational,2
2020-12-05,"KINGSTON, FRONTENAC, LENNOX & ADDINGTON",2241,4 Workplace,2
2020-12-05,"KINGSTON, FRONTENAC, LENNOX & ADDINGTON",2241,1 Congregate Care,1
2020-12-05,"KINGSTON, FRONTENAC, LENNOX & ADDINGTON",2241,6 Other/Unknown,2
2020-12-05,"KINGSTON, FRONTENAC, LENNOX & ADDINGTON",2241,5 Recreational,1
2020-12-05,LAMBTON COUNTY,2242,6 Other/Unknown,1
2020-12-05,LAMBTON COUNTY,2242,5 Recreational,1
2020-12-05,"LEEDS, GRENVILLE AND LANARK DISTRICT",2243,4 Workplace,1
2020-12-05,"LEEDS, GRENVILLE AND LANARK DISTRICT",2243,1 Congregate Care,2
2020-12-05,MIDDLESEX-LONDON,2244,6 Other/Unknown,1
2020-12-05,MIDDLESEX-LONDON,2244,5 Recreational,4
2020-12-05,MIDDLESEX-LONDON,2244,4 Workplace,5
2020-12-05,MIDDLESEX-LONDON,2244,3 Education,1
2020-12-05,MIDDLESEX-LONDON,2244,2 Congregate Living,4
2020-12-05,MIDDLESEX-LONDON,2244,1 Congregate Care,5
2020-12-05,NIAGARA REGION,2246,6 Other/Unknown,2
2020-12-05,NIAGARA REGION,2246,4 Workplace,6
2020-12-05,NIAGARA REGION,2246,3 Education,3
2020-12-05,NIAGARA REGION,2246,2 Congregate Living,2
2020-12-05,NIAGARA REGION,2246,1 Congregate Care,10
2020-12-05,NORTH BAY PARRY SOUND DISTRICT,2247,5 Recreational,1
2020-12-05,NORTHWESTERN,2249,3 Education,2
2020-12-05,NORTHWESTERN,2249,2 Congregate Living,1
2020-12-05,NORTHWESTERN,2249,1 Congregate Care,2
2020-12-05,OXFORD ELGIN-ST.THOMAS,4913,6 Other/Unknown,1
2020-12-05,OXFORD ELGIN-ST.THOMAS,4913,4 Workplace,5
2020-12-05,OXFORD ELGIN-ST.THOMAS,4913,3 Education,1
2020-12-05,OXFORD ELGIN-ST.THOMAS,4913,2 Congregate Living,1
2020-12-05,OXFORD ELGIN-ST.THOMAS,4913,1 Congregate Care,1
2020-12-05,PEEL REGION,2253,6 Other/Unknown,4
2020-12-05,PEEL REGION,2253,5 Recreational,11
2020-12-05,PEEL REGION,2253,4 Workplace,81
2020-12-05,PEEL REGION,2253,3 Education,61
2020-12-05,PEEL REGION,2253,2 Congregate Living,21
2020-12-05,PEEL REGION,2253,1 Congregate Care,34
2020-12-05,PETERBOROUGH COUNTY-CITY,2255,1 Congregate Care,1
2020-12-05,RENFREW COUNTY AND DISTRICT,2257,4 Workplace,1
2020-12-05,RENFREW COUNTY AND DISTRICT,2257,1 Congregate Care,1
2020-12-05,SIMCOE MUSKOKA DISTRICT,2260,6 Other/Unknown,2
2020-12-05,SIMCOE MUSKOKA DISTRICT,2260,5 Recreational,1
2020-12-05,SIMCOE MUSKOKA DISTRICT,2260,4 Workplace,3
2020-12-05,SIMCOE MUSKOKA DISTRICT,2260,3 Education,6
2020-12-05,SIMCOE MUSKOKA DISTRICT,2260,2 Congregate Living,4
2020-12-05,SIMCOE MUSKOKA DISTRICT,2260,1 Congregate Care,1
2020-12-05,SUDBURY AND DISTRICT,2261,5 Recreational,1
2020-12-05,SUDBURY AND DISTRICT,2261,3 Education,2
2020-12-05,SUDBURY AND DISTRICT,2261,1 Congregate Care,2
2020-12-05,THUNDER BAY DISTRICT,2262,5 Recreational,1
2020-12-05,THUNDER BAY DISTRICT,2262,4 Workplace,3
2020-12-05,THUNDER BAY DISTRICT,2262,2 Congregate Living,1
2020-12-05,THUNDER BAY DISTRICT,2262,1 Congregate Care,2
2020-12-05,TORONTO,3895,6 Other/Unknown,7
2020-12-05,TORONTO,3895,5 Recreational,5
2020-12-05,TORONTO,3895,4 Workplace,28
2020-12-05,TORONTO,3895,3 Education,37
2020-12-05,TORONTO,3895,2 Congregate Living,23
2020-12-05,TORONTO,3895,1 Congregate Care,54
2020-12-05,WATERLOO REGION,2265,6 Other/Unknown,2
2020-12-05,WATERLOO REGION,2265,5 Recreational,5
2020-12-05,WATERLOO REGION,2265,4 Workplace,10
2020-12-05,WATERLOO REGION,2265,3 Education,7
2020-12-05,WATERLOO REGION,2265,2 Congregate Living,2
2020-12-05,WATERLOO REGION,2265,1 Congregate Care,4
2020-12-05,WELLINGTON-DUFFERIN-GUELPH,2266,6 Other/Unknown,1
2020-12-05,WELLINGTON-DUFFERIN-GUELPH,2266,5 Recreational,2
2020-12-05,WELLINGTON-DUFFERIN-GUELPH,2266,4 Workplace,10
2020-12-05,WELLINGTON-DUFFERIN-GUELPH,2266,3 Education,3
2020-12-05,WELLINGTON-DUFFERIN-GUELPH,2266,2 Congregate Living,1
2020-12-05,WELLINGTON-DUFFERIN-GUELPH,2266,1 Congregate Care,6
2020-12-05,WINDSOR-ESSEX COUNTY,2268,6 Other/Unknown,1
2020-12-05,WINDSOR-ESSEX COUNTY,2268,5 Recreational,2
2020-12-05,WINDSOR-ESSEX COUNTY,2268,4 Workplace,8
2020-12-05,WINDSOR-ESSEX COUNTY,2268,3 Education,2
2020-12-05,WINDSOR-ESSEX COUNTY,2268,2 Congregate Living,3
2020-12-05,WINDSOR-ESSEX COUNTY,2268,1 Congregate Care,12
2020-12-05,YORK REGION,2270,6 Other/Unknown,2
2020-12-05,YORK REGION,2270,5 Recreational,9
2020-12-05,YORK REGION,2270,4 Workplace,37
2020-12-05,YORK REGION,2270,3 Education,25
2020-12-05,YORK REGION,2270,2 Congregate Living,3
2020-12-05,YORK REGION,2270,1 Congregate Care,17
2020-12-06,BRANT COUNTY,2227,1 Congregate Care,1
2020-12-06,BRANT COUNTY,2227,2 Congregate Living,2
2020-12-06,BRANT COUNTY,2227,5 Recreational,1
2020-12-06,BRANT COUNTY,2227,4 Workplace,3
2020-12-06,CHATHAM-KENT,2240,1 Congregate Care,1
2020-12-06,CHATHAM-KENT,2240,3 Education,1
2020-12-06,CHATHAM-KENT,2240,5 Recreational,1
2020-12-06,CHATHAM-KENT,2240,4 Workplace,1
2020-12-06,CITY OF HAMILTON,2237,4 Workplace,7
2020-12-06,CITY OF HAMILTON,2237,1 Congregate Care,10
2020-12-06,CITY OF HAMILTON,2237,2 Congregate Living,4
2020-12-06,CITY OF HAMILTON,2237,3 Education,4
2020-12-06,CITY OF HAMILTON,2237,5 Recreational,1
2020-12-06,CITY OF OTTAWA,2251,6 Other/Unknown,1
2020-12-06,CITY OF OTTAWA,2251,3 Education,7
2020-12-06,CITY OF OTTAWA,2251,4 Workplace,3
2020-12-06,CITY OF OTTAWA,2251,2 Congregate Living,3
2020-12-06,CITY OF OTTAWA,2251,1 Congregate Care,17
2020-12-06,CITY OF OTTAWA,2251,5 Recreational,1
2020-12-06,DURHAM REGION,2230,1 Congregate Care,9
2020-12-06,DURHAM REGION,2230,5 Recreational,1
2020-12-06,DURHAM REGION,2230,4 Workplace,8
2020-12-06,DURHAM REGION,2230,3 Education,10
2020-12-06,DURHAM REGION,2230,2 Congregate Living,3
2020-12-06,EASTERN ONTARIO,2258,1 Congregate Care,2
2020-12-06,EASTERN ONTARIO,2258,2 Congregate Living,1
2020-12-06,EASTERN ONTARIO,2258,3 Education,5
2020-12-06,GREY BRUCE,2233,1 Congregate Care,3
2020-12-06,HALDIMAND-NORFOLK,2234,4 Workplace,3
2020-12-06,HALDIMAND-NORFOLK,2234,1 Congregate Care,1
2020-12-06,"HALIBURTON, KAWARTHA, PINE RIDGE",2235,2 Congregate Living,2
2020-12-06,"HALIBURTON, KAWARTHA, PINE RIDGE",2235,4 Workplace,2
2020-12-06,"HALIBURTON, KAWARTHA, PINE RIDGE",2235,5 Recreational,1
2020-12-06,"HALIBURTON, KAWARTHA, PINE RIDGE",2235,3 Education,1
2020-12-06,HALTON REGION,2236,1 Congregate Care,16
2020-12-06,HALTON REGION,2236,4 Workplace,7
2020-12-06,HALTON REGION,2236,3 Education,3
2020-12-06,HALTON REGION,2236,2 Congregate Living,2
2020-12-06,HALTON REGION,2236,5 Recreational,5
2020-12-06,HASTINGS & PRINCE EDWARD COUNTIES,2238,4 Workplace,4
2020-12-06,HURON PERTH,5183,4 Workplace,1
2020-12-06,HURON PERTH,5183,1 Congregate Care,5
2020-12-06,HURON PERTH,5183,3 Education,2
2020-12-06,HURON PERTH,5183,5 Recreational,2
2020-12-06,"KINGSTON, FRONTENAC, LENNOX & ADDINGTON",2241,4 Workplace,2
2020-12-06,"KINGSTON, FRONTENAC, LENNOX & ADDINGTON",2241,5 Recreational,1
2020-12-06,"KINGSTON, FRONTENAC, LENNOX & ADDINGTON",2241,6 Other/Unknown,2
2020-12-06,"KINGSTON, FRONTENAC, LENNOX & ADDINGTON",2241,1 Congregate Care,1
2020-12-06,LAMBTON COUNTY,2242,6 Other/Unknown,1
2020-12-06,LAMBTON COUNTY,2242,5 Recreational,1
2020-12-06,"LEEDS, GRENVILLE AND LANARK DISTRICT",2243,1 Congregate Care,2
2020-12-06,"LEEDS, GRENVILLE AND LANARK DISTRICT",2243,4 Workplace,1
2020-12-06,"LEEDS, GRENVILLE AND LANARK DISTRICT",2243,6 Other/Unknown,1
2020-12-06,MIDDLESEX-LONDON,2244,6 Other/Unknown,1
2020-12-06,MIDDLESEX-LONDON,2244,5 Recreational,4
2020-12-06,MIDDLESEX-LONDON,2244,4 Workplace,5
2020-12-06,MIDDLESEX-LONDON,2244,3 Education,1
2020-12-06,MIDDLESEX-LONDON,2244,2 Congregate Living,4
2020-12-06,MIDDLESEX-LONDON,2244,1 Congregate Care,5
2020-12-06,NIAGARA REGION,2246,6 Other/Unknown,1
2020-12-06,NIAGARA REGION,2246,4 Workplace,4
2020-12-06,NIAGARA REGION,2246,3 Education,1
2020-12-06,NIAGARA REGION,2246,2 Congregate Living,2
2020-12-06,NIAGARA REGION,2246,1 Congregate Care,9
2020-12-06,NORTH BAY PARRY SOUND DISTRICT,2247,5 Recreational,1
2020-12-06,NORTHWESTERN,2249,3 Education,2
2020-12-06,NORTHWESTERN,2249,2 Congregate Living,1
2020-12-06,NORTHWESTERN,2249,1 Congregate Care,2
2020-12-06,OXFORD ELGIN-ST.THOMAS,4913,6 Other/Unknown,1
2020-12-06,OXFORD ELGIN-ST.THOMAS,4913,4 Workplace,5
2020-12-06,OXFORD ELGIN-ST.THOMAS,4913,3 Education,1
2020-12-06,OXFORD ELGIN-ST.THOMAS,4913,2 Congregate Living,1
2020-12-06,PEEL REGION,2253,6 Other/Unknown,5
2020-12-06,PEEL REGION,2253,5 Recreational,11
2020-12-06,PEEL REGION,2253,4 Workplace,80
2020-12-06,PEEL REGION,2253,3 Education,64
2020-12-06,PEEL REGION,2253,2 Congregate Living,21
2020-12-06,PEEL REGION,2253,1 Congregate Care,36
2020-12-06,PETERBOROUGH COUNTY-CITY,2255,1 Congregate Care,1
2020-12-06,RENFREW COUNTY AND DISTRICT,2257,4 Workplace,1
2020-12-06,SIMCOE MUSKOKA DISTRICT,2260,6 Other/Unknown,2
2020-12-06,SIMCOE MUSKOKA DISTRICT,2260,5 Recreational,1
2020-12-06,SIMCOE MUSKOKA DISTRICT,2260,4 Workplace,3
2020-12-06,SIMCOE MUSKOKA DISTRICT,2260,3 Education,7
2020-12-06,SIMCOE MUSKOKA DISTRICT,2260,2 Congregate Living,4
2020-12-06,SIMCOE MUSKOKA DISTRICT,2260,1 Congregate Care,2
2020-12-06,SUDBURY AND DISTRICT,2261,5 Recreational,1
2020-12-06,SUDBURY AND DISTRICT,2261,3 Education,2
2020-12-06,SUDBURY AND DISTRICT,2261,1 Congregate Care,2
2020-12-06,THUNDER BAY DISTRICT,2262,5 Recreational,1
2020-12-06,THUNDER BAY DISTRICT,2262,4 Workplace,3
2020-12-06,THUNDER BAY DISTRICT,2262,2 Congregate Living,1
2020-12-06,THUNDER BAY DISTRICT,2262,1 Congregate Care,4
2020-12-06,TORONTO,3895,6 Other/Unknown,8
2020-12-06,TORONTO,3895,5 Recreational,5
2020-12-06,TORONTO,3895,4 Workplace,28
2020-12-06,TORONTO,3895,3 Education,38
2020-12-06,TORONTO,3895,2 Congregate Living,22
2020-12-06,TORONTO,3895,1 Congregate Care,52
2020-12-06,WATERLOO REGION,2265,6 Other/Unknown,2
2020-12-06,WATERLOO REGION,2265,5 Recreational,3
2020-12-06,WATERLOO REGION,2265,4 Workplace,11
2020-12-06,WATERLOO REGION,2265,3 Education,6
2020-12-06,WATERLOO REGION,2265,2 Congregate Living,3
2020-12-06,WATERLOO REGION,2265,1 Congregate Care,4
2020-12-06,WELLINGTON-DUFFERIN-GUELPH,2266,6 Other/Unknown,1
2020-12-06,WELLINGTON-DUFFERIN-GUELPH,2266,5 Recreational,2
2020-12-06,WELLINGTON-DUFFERIN-GUELPH,2266,4 Workplace,11
2020-12-06,WELLINGTON-DUFFERIN-GUELPH,2266,3 Education,5
2020-12-06,WELLINGTON-DUFFERIN-GUELPH,2266,2 Congregate Living,2
2020-12-06,WELLINGTON-DUFFERIN-GUELPH,2266,1 Congregate Care,7
2020-12-06,WINDSOR-ESSEX COUNTY,2268,6 Other/Unknown,1
2020-12-06,WINDSOR-ESSEX COUNTY,2268,5 Recreational,2
2020-12-06,WINDSOR-ESSEX COUNTY,2268,4 Workplace,8
2020-12-06,WINDSOR-ESSEX COUNTY,2268,3 Education,3
2020-12-06,WINDSOR-ESSEX COUNTY,2268,2 Congregate Living,3
2020-12-06,WINDSOR-ESSEX COUNTY,2268,1 Congregate Care,13
2020-12-06,YORK REGION,2270,6 Other/Unknown,3
2020-12-06,YORK REGION,2270,5 Recreational,9
2020-12-06,YORK REGION,2270,4 Workplace,36
2020-12-06,YORK REGION,2270,3 Education,28
2020-12-06,YORK REGION,2270,2 Congregate Living,4
