Fuel Type Code,Station Name,Street Address,Intersection Directions,City,State,ZIP,Plus4,Station Phone,Status Code,Expected Date,Groups With Access Code,Access Days Time,Cards Accepted,BD Blends,NG Fill Type Code,NG PSI,EV Level1 EVSE Num,EV Level2 EVSE Num,EV DC Fast Count,EV Other Info,EV Network,EV Network Web,Geocode Status,Latitude,Longitude,Date Last Confirmed,ID,Updated At,Owner Type Code,Federal Agency ID,Federal Agency Name,Open Date,Hydrogen Status Link,NG Vehicle Class,LPG Primary,E85 Blender Pump,EV Connector Types,Country,Intersection Directions (French),Access Days Time (French),BD Blends (French),Groups With Access Code (French),Hydrogen Is Retail,Access Code,Access Detail Code,Federal Agency Code,Facility Type,CNG Dispenser Num,CNG On-Site Renewable Source,CNG Total Compression Capacity,CNG Storage Capacity,LNG On-Site Renewable Source,E85 Other Ethanol Blends,EV Pricing,EV Pricing (French),LPG Nozzle Types,Hydrogen Pressures,Hydrogen Standards,CNG Fill Type Code,CNG PSI,CNG Vehicle Class,LNG Vehicle Class,EV On-Site Renewable Source
LPG,Tilbury Husky,7389 River Rd,,Delta,BC,V4G 1B2,,604-946-3004,E,,Public,"7am-6pm M-F, 8am-2pm Sat; Also accepts HuskyPRO fleet card",A Cash CFN Comdata D Debit EFS M PacificPride PHH V Wright_Exp,,,,,,,,,,200-9,49.140766,-123.013591,2020-12-08,84488,2020-12-08 19:44:26 UTC,P,,,2017-03-28,,,true,,,CA,,"7:00-18:00 LUN-VEN, 8:00-14:00 SAM; Accepte aussi les cartes de flotte HuskyPRO",,Public,,public,,,GAS_STATION,,,,,,,,,"[""ACME""]",,,,,,,
ELEC,Salt Spring Inn,128 Hereford Ave,"West facing wall, about 5 meters from road",Salt Spring Island,BC,V8K 2T4,,250-537-9339,E,,Public,24 hours daily; for guest use only,,,,,,1,,,Non-Networked,,200-9,48.85369,-123.50207,2020-09-03,84490,2020-09-03 19:46:38 UTC,P,,,2015-03-15,,,,,J1772,CA,"Le mur ouest, Å peu près 5 mètres de la rue",Accessible 24 heures par jour; Å  l'usage des clients seulement,,Public,,public,,,INN,,,,,,,Free,Gratuit,,,,,,,,
ELEC,Montmorency Ford,7225 boul. Taschereau,,Brossard,QC,J4Y 1A1,,450-678-9940,E,,Public,Dealership business hours; for client use only,,,,,,2,,,Non-Networked,,200-9,45.460134,-73.464465,2019-08-09,84492,2020-04-14 22:13:47 UTC,P,,,2013-01-15,,,,,J1772,CA,,Heures d'ouverture du concessionnaire; À l'usage des clients seulement,,Public,,public,,,CAR_DEALER,,,,,,,Free,Gratuit,,,,,,,,
LPG,Sparwood Husky,121 Aspen Dr,,Sparwood,BC,V0B 2G0,,250-425-6544,E,,Public,10am-10pm daily; Also accepts HuskyPRO fleet card,A Cash CFN Comdata D Debit EFS M PacificPride V Wright_Exp,,,,,,,,,,200-9,49.732699,-114.882805,2020-09-03,84496,2020-09-03 19:46:38 UTC,P,,,2017-03-31,,,true,,,CA,,10:00-22:00 tous les jours; Accepte aussi les cartes de flotte HuskyPRO,,Public,,public,,,GAS_STATION,,,,,,,,,"[""ACME""]",,,,,,,
ELEC,Surrey Operations Centre - Visitor Parking,6551 148th St,,Surrey,BC,V3S 3C8,,604-591-4152,E,,Public,24 hours daily,,,,,,4,,,FLO,https://flo.ca/,200-8,49.121979,-122.812159,2020-09-03,84497,2020-09-03 19:46:38 UTC,LG,,,2015-03-31,,,,,J1772,CA,,Accessible 24 heures par jour,,Public,,public,,,MUNI_GOV,,,,,,,Free,Gratuit,,,,,,,,
LPG,Summerland Husky,13802 Highway 97,,Summerland,BC,V0H 1Z1,,250-494-9810,E,,Public,7am-7pm daily; Also accepts HuskyPRO fleet card,A ARI Cash D Debit M PHH V,,,,,,,,,,200-9,49.604326,-119.669832,2020-09-03,84498,2020-09-03 19:46:38 UTC,P,,,2017-02-01,,,true,,,CA,,7:00-19:00 tous les jours; Accepte aussi les cartes de flotte HuskyPRO,,Public,,public,,,GAS_STATION,,,,,,,,,"[""ACME""]",,,,,,,
LPG,Triple Nine Group Holding,7999 King George Blvd,,Surrey,BC,V3W 5B3,,604-543-3784,E,,Public,9am-8pm daily,A Cash Debit M V,,,,,,,,,,200-9,49.147594,-122.846044,2020-10-07,84499,2020-10-07 22:10:07 UTC,P,,,2017-03-31,,,true,,,CA,,9:00-20:00 tous les jours,,Public,,public,,,GAS_STATION,,,,,,,,,"[""ACME""]",,,,,,,
ELEC,TD Canada Trust,3675 Shelbourne St,,Victoria,BC,V8P 4H1,,250-405-5260,E,,Public,24 hours daily,,,,,,2,,,Non-Networked,,200-8,48.461281,-123.332957,2019-04-09,84500,2020-06-08 18:14:44 UTC,P,,,2015-12-01,,,,,J1772,CA,,Accessible 24 heures par jour,,Public,,public,,,BANK,,,,,,,Free,Gratuit,,,,,,,,
ELEC,The Home Depot,2388 Cambie St,,Vancouver,BC,V5Z 2T8,,604-675-1260,E,,Public,24 hours daily,,,,,,4,,,Non-Networked,,200-9,49.264269,-123.114237,2020-09-03,84503,2020-09-03 19:46:38 UTC,P,,,2012-03-15,,,,,J1772,CA,,Accessible 24 heures par jour,,Public,,public,,,SHOPPING_CENTER,,,,,,,Free,Gratuit,,,,,,,,
ELEC,The Tuwanek Hotel and Spa,7545 Islets Pl,,Sechelt,BC,V0N 3A4,,800-665-2311 800-665-2311,E,,Public,24 hours daily; for guest use only,,,,,,2,,,Non-Networked,,200-9,49.545583,-123.762672,2020-03-05,84504,2020-12-11 19:42:59 UTC,P,,,2017-03-01,,,,,J1772,CA,,Accessible 24 heures par jour; Å  l'usage des clients seulement,,Public,,public,,,HOTEL,,,,,,,Free,Gratuit,,,,,,,,
ELEC,Royal Roads University,2005 Sooke Rd,,Victoria,BC,V9B 5Y2,,800-788-8028,E,,Public,24 hours daily,,,,,,2,,,Non-Networked,,200-8,48.439725,-123.478025,2020-09-03,84505,2020-09-03 19:46:38 UTC,P,,,2013-03-15,,,,,J1772,CA,,Accessible 24 heures par jour,,Public,,public,,,COLLEGE_CAMPUS,,,,,,,Free; parking fee,Gratuit; frais de stationnement,,,,,,,,
ELEC,Cobotix Manufacturing Inc,1467 Mustang Pl,,Port Coquitlam,BC,V3C 6L2,,,E,,Public,24 hours daily,,,,,,4,,,Non-Networked,,200-9,49.244787,-122.751551,2020-09-03,84506,2020-09-03 19:46:38 UTC,P,,,2011-03-29,,,,,J1772,CA,,Accessible 24 heures par jour,,Public,,public,,,OFFICE_BLDG,,,,,,,Free,Gratuit,,,,,,,,
ELEC,Cobotix Manufacturing Inc,1467 Mustang Pl,,Port Coquitlam,BC,V3C 6L2,,,E,,Private,,,,,,,2,,,Non-Networked,,200-9,49.244787,-122.751551,2020-09-03,84507,2020-09-03 19:46:38 UTC,P,,,2011-03-29,,,,,J1772,CA,,,,Privé,,private,,,OFFICE_BLDG,,,,,,,Free,Gratuit,,,,,,,,
ELEC,Solo District,4444 Lougheed Hwy,,Burnaby,BC,V5C 3Z3,,604-205-5032  877-294-2672,E,,Public,24 hours daily,,,,,,2,,,Non-Networked,,200-9,49.266005,-123.004626,2019-04-09,84508,2021-02-03 00:03:44 UTC,P,,,2017-03-30,,,,,J1772,CA,,Accessible 24 heures par jour,,Public,,public,,,GROCERY,,,,,,,Variable Fee,tarif variable pour le stationnement,,,,,,,,
ELEC,Saanich Centre,3995 Quadra St,,Victoria,BC,V8X 1J8,,250-727-6333,E,,Public,24 hours daily; for customer use only,,,,,,4,,,Non-Networked,,200-9,48.469715,-123.36398,2020-04-10,84509,2021-02-02 23:59:50 UTC,P,,,2015-03-15,,,,,J1772,CA,,Accessible 24 heures par jour; Ã  l'usage des clients seulement,,Public,,public,,,SHOPPING_MALL,,,,,,,Free,Gratuit,,,,,,,,
ELEC,Credit Landing Plaza,250 Lakeshore Rd W,,Port Credit,ON,L5H 1G3,,,E,,Public,8am-9pm daily; for client use only,,,,,,1,,,Non-Networked,,200-9,43.545547,-79.592438,2019-03-11,84510,2020-05-06 15:18:55 UTC,P,,,2013-09-15,,,,,J1772,CA,,8:00-21:00 tous les jours; Å l'usage des clients seulement,,Public,,public,,,SHOPPING_CENTER,,,,,,,Free,Gratuit,,,,,,,,
ELEC,Skaha Ford,198 Parkway Pl,,Penticton,BC,V2A 8G8,,,E,,Private,"8am-6pm M-F, 8am-5pm Sat; for customer use only",,,,,,2,,,Non-Networked,,200-9,49.486793,-119.607022,2020-09-03,84512,2020-09-03 19:46:38 UTC,P,,,2016-03-30,,,,,J1772,CA,,"8:00-18:00 LUN-VEN, 8:00-17:00 SAM; Å l'usage des clients seulement",,Privé,,private,,,CAR_DEALER,,,,,,,Free,Gratuit,,,,,,,,
ELEC,My Chosen Cafe,4492 Happy Valley Rd,,Victoria,BC,V9C 3Z3,,250-474-2333,E,,Public,24 hours daily,,,,,,2,,,Non-Networked,,200-9,48.379275,-123.532044,2020-07-13,84514,2020-07-13 20:37:05 UTC,P,,,2018-05-23,,,,,J1772,CA,,Accessible 24 heures par jour,,Public,,public,,,RESTAURANT,,,,,,,Free,Gratuit,,,,,,,,
ELEC,The Village,4091 Shelbourne St,Located in the parking lot near the Starbucks,Victoria,BC,V8N 5Y1,,778-265-5200  250-727-6333,E,,Public,24 hours daily,,,,,,1,,,Non-Networked,,200-9,48.476912,-123.332536,2020-04-10,84515,2021-02-03 00:05:09 UTC,P,,,2016-07-15,,,,,J1772,CA,SituÃ©e dans le stationnement prÃ¨s du Starbucks,Accessible 24 heures par jour,,Public,,public,,,PARKING_LOT,,,,,,,Free,Gratuit,,,,,,,,
ELEC,Westview Ford,4901 N Island Hwy,,Courtenay,BC,V9N 5Y9,,250-334-3161,E,,Public,24 hours daily,,,,,,1,,,Non-Networked,,200-8,49.717484,-124.99328,2020-07-13,84519,2020-07-13 20:37:05 UTC,P,,,2016-03-31,,,,,J1772,CA,,Accessible 24 heures par jour,,Public,,public,,,CAR_DEALER,,,,,,,Free,Gratuit,,,,,,,,
ELEC,GM CAMI Automotive,300 Ingersoll St,,Ingersoll,ON,N5C 3J7,,,E,,Private,Employee use only,,,,,4,4,,,Non-Networked,,200-9,43.017669,-80.888414,2019-04-09,84522,2019-10-22 19:49:24 UTC,P,,,2015-04-01,,,,,J1772 NEMA1450,CA,,EmployÃ© seulement,,Privé,,private,,,CAR_DEALER,,,,,,,,,,,,,,,,
ELEC,ImPark,175 Bloor St E,,Toronto,ON,M5S 2C6,,416-369-1801,E,,Public,24 hours daily,,,,,,1,1,,Non-Networked,,200-8,43.668613,-79.394558,2020-04-10,84524,2020-04-14 22:13:47 UTC,SG,,,2017-05-15,,,,,CHADEMO J1772 J1772COMBO,CA,,Accessible 24 heures par jour,,Public,,public,,,PAY_GARAGE,,,,,,,Free,Gratuit,,,,,,,,
ELEC,ImPark - Lucliff Place,700 Bay St,,Toronto,ON,M5G 2K4,,,E,,Private,,,,,,,,1,,Non-Networked,,200-9,43.658226,-79.385065,2019-08-09,84526,2020-04-14 22:13:47 UTC,SG,,,2017-05-15,,,,,CHADEMO J1772COMBO,CA,,,,Privé,,private,,,PAY_GARAGE,,,,,,,,,,,,,,,,
ELEC,ImPark,95 Mural St,,Richmond Hill,ON,L4B 3G2,,403-299-7275,E,,Public,24 hours daily,,,,,,2,,,Non-Networked,,200-9,43.861799,-79.380953,2018-03-29,84528,2020-05-06 15:18:55 UTC,SG,,,2017-05-15,,,,,J1772,CA,,Accessible 24 heures par jour,,Public,,public,,,PARKING_LOT,,,,,,,Free,Gratuit,,,,,,,,
ELEC,ImPark,38 Leek Crescent,,Richmond Hill,ON,L4B 4N8,,403-299-7275,E,,Public,24 hours daily,,,,,,1,,,Non-Networked,,200-9,43.86347,-79.376858,2018-03-29,84529,2020-05-06 15:18:55 UTC,SG,,,2017-05-15,,,,,J1772,CA,,Accessible 24 heures par jour,,Public,,public,,,PARKING_LOT,,,,,,,Free,Gratuit,,,,,,,,
ELEC,ImPark,30 Leek Crescent,,Richmond Hill,ON,L4B 4N8,,403-299-7275,E,,Public,24 hours daily,,,,,,1,,,Non-Networked,,200-8,43.862936,-79.37869,2018-03-29,84530,2020-05-06 15:18:55 UTC,SG,,,2017-05-15,,,,,J1772,CA,,Accessible 24 heures par jour,,Public,,public,,,PARKING_LOT,,,,,,,Free,Gratuit,,,,,,,,
ELEC,ImPark,1725 16th Ave,,Richmond Hill,ON,L4B 4N4,,403-299-7275,E,,Public,24 hours daily,,,,,,1,,,Non-Networked,,200-9,43.863819,-79.379915,2018-03-29,84531,2020-05-06 15:18:55 UTC,SG,,,2017-05-15,,,,,J1772,CA,,Accessible 24 heures par jour,,Public,,public,,,OFFICE_BLDG,,,,,,,Free,Gratuit,,,,,,,,
ELEC,Triovest,80 Courtneypark Dr E,,Mississauga,ON,L5T 2Y3,,888-908-8303,E,,Public - Credit card at all times,24 hours daily; EV Route App,V,,,,,,2,,Non-Networked,,200-9,43.637139,-79.691526,2020-11-09,84532,2020-11-09 22:37:02 UTC,SG,,,2017-05-15,,,,,CHADEMO J1772COMBO,CA,,Accessible 24 heures par jour; Application d'EV Route,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,SHOPPING_CENTER,,,,,,,Variable prices,Prix variable,,,,,,,,
ELEC,ImPark - College Square,2630 Skymark Ave,,Mississauga,ON,L4W 5A4,,905-624-3330,E,,Public,24 hours daily,,,,,,2,,,Non-Networked,,200-9,43.658514,-79.597372,2017-12-05,84536,2021-02-02 23:58:39 UTC,SG,,,2017-05-15,,,,,J1772,CA,,Accessible 24 heures par jour,,Public,,public,,,PAY_GARAGE,,,,,,,Free,Gratuit,,,,,,,,
ELEC,Triovest,80 Allstate Pkwy,,Markham,ON,L3R 8C5,,905-943-9462,E,,Public,24 hours daily,,,,,,,4,,Non-Networked,,200-9,43.853502,-79.368117,2017-12-05,84538,2020-12-11 19:42:34 UTC,SG,,,2017-05-15,,,,,CHADEMO J1772COMBO,CA,,Accessible 24 heures par jour,,Public,,public,,,OFFICE_BLDG,,,,,,,Free,Gratuit,,,,,,,,
ELEC,KMH Labs,50 Minthorn Blvd,,Markham,ON,L3T 7X8,,877-564-5227,E,,Public,24 hours daily,,,,,,4,,,Non-Networked,,200-9,43.8438,-79.379623,2017-12-05,84539,2020-12-11 19:42:34 UTC,SG,,,2017-05-15,,,,,J1772,CA,,Accessible 24 heures par jour,,Public,,public,,,RESEARCH_FACILITY,,,,,,,Free,Gratuit,,,,,,,,
ELEC,ImPark - MassTech,140 Allstate Pkwy,,Markham,ON,L3R 5Y8,,,E,,Public,24 hours daily,,,,,,2,,,Non-Networked,,200-8,43.855342,-79.368548,2017-12-05,84540,2020-12-11 19:36:24 UTC,SG,,,2017-05-15,,,,,J1772,CA,,Accessible 24 heures par jour,,Public,,public,,,COLLEGE_CAMPUS,,,,,,,Free,Gratuit,,,,,,,,
ELEC,Office Park,125 Commerce Valley Dr W,,Markham,ON,L3T 7W4,,855-588-3677,P,2019-02-15,PLANNED - not yet accessible (Public),,,,,,,4,,,Non-Networked,,200-9,43.839583,-79.383743,2018-11-12,84541,2020-11-02 14:43:57 UTC,SG,,,,,,,,J1772,CA,,,,PRÉVU - pas encore accessible (Public),,public,,,OFFICE_BLDG,,,,,,,,,,,,,,,,
ELEC,Commission des Normes de l'Equite de la Sante et de la Securite du Travail,1199 rue de Bleury,,Montreal,QC,H3B 3J1,,,E,,Private,For employee use only,,,,,,3,,,Non-Networked,,200-9,45.505794,-73.565516,2020-04-10,84545,2020-04-14 22:13:47 UTC,SG,,,2016-09-09,,,,,J1772,CA,,Ã€ l'usage des employÃ©s seulement,,Privé,,private,,,STATE_GOV,,,,,,,,,,,,,,,,
ELEC,Commission des Normes de l'Equite de la Sante et de la Securite du Travail,1055 boul. des Forges,,Trois-Rivieres,QC,G8Z 4J9,,,E,,Private,For employee use only,,,,,,4,,,Non-Networked,,200-9,46.34412,-72.552914,2020-04-10,84546,2020-04-14 22:13:47 UTC,T,,,2017-02-16,,,,,J1772,CA,,Ã€ l'usage des employÃ©s seulement,,Privé,,private,,,STATE_GOV,,,,,,,,,,,,,,,,
ELEC,Boyer Chevrolet,15 Willowdale Ct,,Lindsay,ON,K9V 4S5,,705-324-3533,E,,Public - Call ahead,"7:30am - 5:30pm M-W, 7:30am- 7:00pm Th, 7:30am- 5:00pm F, 8:00am- 1:00pm Sat;for client use only",,,,,,1,,,Non-Networked,,200-8,44.326642,-78.720375,2019-11-08,84548,2020-04-14 22:13:47 UTC,P,,,2014-07-15,,,,,J1772,CA,,7:00-17:30 LUN-MERC; 7:30-19:00 JEUDI; 7:30-17:00 VEN; 8:00-13:00 SAM pour clients seulement,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,Gratuit,,,,,,,,
ELEC,Tim Horton's,1527 Water St,,Peterborough,ON,K9J 6X5,,705-876-0342,E,,Public,24 hours daily,,,,,,,1,,Non-Networked,,GPS,44.3508257,-78.3013815,2020-01-30,84549,2020-04-14 22:13:47 UTC,SG,,,2017-05-15,,,,,CHADEMO J1772COMBO,CA,,Accessible 24 heures par jour,,Public,,public,,,RESTAURANT,,,,,,,Free,Gratuit,,,,,,,,
ELEC,Washago Carpool Lot,Highway 11,,Washago,ON,L0K 2B0,,,P,2018-05-15,PLANNED - not yet accessible (Public),,,,,,,,1,,Non-Networked,,,44.743142,-79.346349,2018-03-29,84551,2020-05-29 18:59:29 UTC,SG,,,,,,,,CHADEMO,CA,,,,PRÉVU - pas encore accessible (Public),,public,,,PARKING_LOT,,,,,,,,,,,,,,,,
ELEC,CUBE Global Storage,4220 Commerce Cir,,Victoria,BC,V8W 2T6,,250-727-9811,E,,Public - Card key at all times,24 hours daily; see inside for card key access,,,,,,2,,,Non-Networked,,200-9,48.481089,-123.394708,2020-07-13,84553,2020-07-13 20:37:05 UTC,P,,,2013-09-15,,,,,J1772,CA,,Accessible 24 heures par jour; Allez Ã  l'intérieur pour la carte d'accès,,Public - Carte-clé en tout temps,,public,KEY_ALWAYS,,STORAGE,,,,,,,Free,Gratuit,,,,,,,,
ELEC,Industrielle Alliance,1080 Grande-Allee Ouest,,Quebec,QC,G1S 1C7,,,E,,Private,24 hours daily; for employee use only,,,,,,3,,,Non-Networked,,GPS,46.79235685763167,-71.24357588360596,2020-04-10,84554,2020-04-14 22:13:47 UTC,P,,,2016-12-15,,,,,J1772,CA,,Accessible 24 heures par jour; Å l'usage des employés seulement,,Privé,,private,,,OFFICE_BLDG,,,,,,,Free,Gratuit,,,,,,,,
ELEC,George's Auto Repair,10 Bridge St W,,West Tillsonburg,ON,N4G 5C9,,519-842-7058,E,,Public,24 hours daily,,,,,,1,,,Non-Networked,,200-9,42.862817,-80.731486,2020-01-06,84555,2020-04-14 22:13:47 UTC,P,,,2016-10-15,,,,,J1772,CA,,Accessible 24 heures par jour,,Public,,public,,,GAS_STATION,,,,,,,Free,Gratuit,,,,,,,,
ELEC,Combined Air,1670 Finfar Ct,,Mississauga,ON,L5J 4K1,,905-458-1000,E,,Public,For employee use only,,,,,,1,,,Non-Networked,,200-9,43.518128,-79.653215,2021-02-12,84556,2021-02-12 22:01:39 UTC,P,,,2016-08-15,,,,,J1772,CA,,Ã l'usage des employés seulement,,Public,,public,,,OFFICE_BLDG,,,,,,,Free,Gratuit,,,,,,,,
ELEC,Delta Energy Solutions,4862 Second Concession Rd,,Port Colborne,ON,L0S 1R0,,844-674-2674  289-932-0732,E,,Public - Call ahead,9am-5pm M-F; primarily for client use,,,,,,2,,,Non-Networked,,200-9,42.911661,-79.135648,2020-01-30,84558,2020-04-14 22:13:47 UTC,P,,,2015-03-15,,,,,J1772,CA,,9:00-17:00 LUN-VEN; principalement pour lâ€™usage des clients,,Public - Appeler à l'avance,,public,CALL,,OFFICE_BLDG,,,,,,,Free,Gratuit,,,,,,,,SOLAR
ELEC,Guillevin International,1735 rue Mitis,,Saguenay,QC,G7K 1H3,,418-543-4459,E,,Public,24 hours daily,,,,,,1,,,Non-Networked,,200-9,48.40349,-71.124877,2020-04-10,84559,2020-04-14 22:13:47 UTC,P,,,2015-08-15,,,,,J1772,CA,,Accessible 24 heures par jour,,Public,,public,,,OFFICE_BLDG,,,,,,,Free,Gratuit,,,,,,,,
ELEC,Erabliere Pain de Sucre,100 Ch Sainte-Melanie,,St-Jean-de-Matha,QC,J0K 2S0,,514-592-2180,E,,Public,24 hours daily,,,,,,1,,,Non-Networked,,200-8,46.262117,-73.557198,2020-04-10,84561,2020-04-14 22:13:47 UTC,P,,,2016-04-15,,,,,J1772,CA,,Accessible 24 heures par jour,,Public,,public,,,RESTAURANT,,,,,,,Free,Gratuit,,,,,,,,
ELEC,Westover Inn,300 Thomas St,,St. Marys,ON,N0M 1V0,,519-284-2977,E,,Public,24 hours daily; for guest use only; see front desk for access,,,,,,2,,,Non-Networked,,200-9,43.251595,-81.151132,2020-01-30,84563,2020-04-14 22:13:47 UTC,P,,,2016-05-15,,,,,J1772,CA,,Accessible 24 heures par jour; Å l'usage des clients seulement; rendez-vous Ã  la rÃ©ception pour avoir accÃ¨s,,Public,,public,,,INN,,,,,,,Free,Gratuit,,,,,,,,
ELEC,Hotel Quintessence,3004 Ch de la Chapelle,,Mont-Tremblant,QC,J8E 1E1,,819-425-3400,E,,Public,24 hours daily; for guest use only; see valet for access,,,,,,2,,,Non-Networked,,200-9,46.212953,-74.589107,2020-12-08,84564,2020-12-08 19:44:26 UTC,P,,,2016-06-15,,,,,J1772 TESLA,CA,,Accessible 24 heures par jour; Ã  l'usage des clients seulement; pour avoir accÃ¨s consulter le valet de stationnement,,Public,,public,,,HOTEL,,,,,,,Free,Gratuit,,,,,,,,
ELEC,Auberge du Lac-a-l'Eau Claire,500 Ch du Lac-a- l'Eau-Claire,,St-Alexis-des-Monts,QC,J0K 1V0,,877-265-3185,E,,Public,24 hours daily,,,,,,4,,,Non-Networked,,200-8,46.543158,-73.087906,2020-04-10,84565,2020-04-14 22:13:47 UTC,P,,,2016-01-01,,,,,J1772 TESLA,CA,,Accessible 24 heures par jour,,Public,,public,,,HOTEL,,,,,,,Free,Gratuit,,,,,,,,
ELEC,Rimouski Nissan,770 boul. Saint-Germain,,Rimouski,QC,G5L 3T1,,418-723-3554,E,,Public - Call ahead,24 hours daily,,,,,,2,,,Non-Networked,,200-9,48.430984,-68.584911,2020-04-10,84566,2020-04-14 22:13:47 UTC,P,,,2014-09-15,,,,,J1772,CA,,Accessible 24 heures par jour,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,Gratuit,,,,,,,,
ELEC,Powertech Labs,12388 88th Ave,,Surrey,BC,V3W 7R7,,604-590-7500,E,,Public,8am-6pm M-F; For employees only,,,,,,3,2,,Non-Networked,,200-9,49.160759,-122.879765,2020-09-03,84567,2020-09-03 19:46:38 UTC,P,,,2014-05-15,,,,,CHADEMO J1772 J1772COMBO,CA,,8:00-18:00 LUN-VEN; Seulement pour les employés,,Public,,public,,,RESEARCH_FACILITY,,,,,,,Free,Gratuit,,,,,,,,
HY,Powertech Labs,12388 88th Ave,,Surrey,BC,V3W 7R7,,604-590-7500,T,,TEMPORARILY UNAVAILABLE (Public - Call ahead),8:30am-4:30pm M-F; must call ahead to set up billing and access; Also accepts payment by monthly invoice,FleetOne,,,,,,,,,,200-9,49.160759,-122.879765,2020-09-03,84568,2020-09-03 19:46:38 UTC,P,,,,,,,,,CA,,8:30-16:30 LUN-VEN; doit appeler à l'avance pour configurer la facturation et l'accès; Accepte également le paiement par facture mensuelle,,TEMPORAIREMENT SUSPENDU (Public - Appeler à l'avance),false,public,CALL,,RESEARCH_FACILITY,,,,,,,,,,"[""700""]","[""J2601""]",,,,,
ELEC,Barry Cullen Chevrolet,905 Woodlawn Rd W,"One unit inside, two units outside",Guelph,ON,N1K 1B7,,519-824-0210,E,,Public - Call ahead,"Dealership business hours, for client use only",,,,,,3,1,,Non-Networked,,200-9,43.536919,-80.318227,2020-11-09,84576,2020-11-09 22:37:02 UTC,P,,,2016-09-15,,,,,J1772,CA,"Une unite a l'interieur, deux unites a l'exterieur","Heures d'ouverture du concessionnaire, a l'usage des clients seulement",,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,Gratuit,,,,,,,,
ELEC,Barry Cullen Chevrolet,905 Woodlawn Rd W,"One unit inside, two units outside",Guelph,ON,N1K 1B7,,519-824-0210,E,,Public - Call ahead,Dealership business hours,,,,,,1,,,Non-Networked,,200-9,43.536919,-80.318227,2020-11-09,84577,2020-11-09 22:37:02 UTC,P,,,2016-09-15,,,,,J1772,CA,"Une unite a l'interieur, deux unites a l'exterieur",Heures d'ouverture du concessionnaire,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,Gratuit,,,,,,,,
ELEC,Community Services Building,3001 32nd Ave,,Vernon,BC,V1T 2L8,,250-550-3634,E,,Public - Credit card at all times,24 hours daily,A M V,,,,,2,,,Non-Networked,,200-9,50.265801,-119.271143,2020-07-13,84579,2020-07-13 20:37:05 UTC,LG,,,2014-03-15,,,,,J1772,CA,,24 heures tous les jours,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,MUNI_GOV,,,,,,,Free,Gratuit,,,,,,,,
ELEC,Graybar Canada,7000 Kinsmen Crt,,Niagara Falls,ON,L2H 2W3,,905-374-1113,E,,Public,24 hours daily,,,,,,1,,,Non-Networked,,200-8,43.072327,-79.122735,2020-01-30,84581,2020-04-14 22:13:47 UTC,P,,,2017-03-01,,,,,J1772,CA,,Accessible 24 heures par jour,,Public,,public,,,OFFICE_BLDG,,,,,,,Free,Gratuit,,,,,,,,
ELEC,Humberview Chevrolet,3200 Bloor St W,,Toronto,ON,M8X 1E1,,416-236-1011,E,,Public,24 hours daily,,,,,,2,,,Non-Networked,,200-9,43.646766,-79.516061,2020-01-06,84587,2020-04-14 22:13:47 UTC,P,,,2010-12-15,,,,,J1772,CA,,Accessible 24 heures par jour,,Public,,public,,,CAR_DEALER,,,,,,,Free,Gratuit,,,,,,,,
ELEC,Humberview Chevrolet,3200 Bloor St W,,Toronto,ON,M8X 1E1,,416-236-1011,E,,Public,24 hours daily,,,,,1,,1,,Non-Networked,,200-9,43.646766,-79.516061,2020-01-06,84588,2020-04-14 22:13:47 UTC,P,,,2016-12-15,,,,,J1772COMBO NEMA1450,CA,,Accessible 24 heures par jour,,Public,,public,,,CAR_DEALER,,,,,,,Free,Gratuit,,,,,,,,
ELEC,Inralec Electrical Products,1200 Cardiff Blvd,,Mississauga,ON,L5S 1P6,,905-670-0970,E,,Public,9am-5pm M-F,,,,,,1,,,Non-Networked,,200-9,43.672477,-79.68311,2019-11-08,84589,2020-12-11 19:42:34 UTC,P,,,2015-04-15,,,,,J1772,CA,,9:00-17:00 LUN-VEN,,Public,,public,,,OFFICE_BLDG,,,,,,,Free,Gratuit,,,,,,,,
ELEC,Petro-Canada,41 Lone Pine Rd,,Port Severn,ON,L0K 1S0,,705-538-0111,E,,Public,24 hours daily,,,,,,3,1,,Non-Networked,,200-8,44.807297,-79.735013,2020-07-13,84591,2020-07-13 20:37:05 UTC,SG,,,2017-05-15,,,,,CHADEMO J1772 J1772COMBO,CA,,Accessible 24 heures par jour,,Public,,public,,,GAS_STATION,,,,,,,L2: Free,Gratuit,,,,,,,,
ELEC,Unconquered Sun,11600 County Rd 42,,Tecumseh,ON,N8N 2M1,,519-735-1818,E,,Public,24 hours daily,,,,,,2,,,Non-Networked,,200-9,42.277246,-82.892604,2017-12-05,84593,2020-05-06 15:18:55 UTC,P,,,2016-07-15,,,,,J1772,CA,,Accessible 24 heures par jour,,Public,,public,,,SHOPPING_CENTER,,,,,,,Free,Gratuit,,,,,,,,
